,open_usdt,high_usdt,low_usdt,close_usdt,volume_usdt,open_usd,high_usd,low_usd,close_usd,volume_usd
2023-03-01 03:24:00+00:00,23432.6,23453.07,23414.39,23427.81,358.94405,23436.07,23455.0,23418.13,23431.28,10.54350538
2023-03-01 03:25:00+00:00,23428.67,23451.34,23408.93,23443.45,494.78041,23433.46,23457.38,23413.96,23445.38,16.92523906
2023-03-01 03:26:00+00:00,23443.7,23467.65,23438.33,23453.02,328.74057,23445.88,23471.73,23442.7,23456.73,16.25995725
2023-03-01 03:27:00+00:00,23454.52,23460.3,23440.85,23457.71,190.31861,23456.77,23464.04,23442.86,23460.29,3.74426695
2023-03-01 03:28:00+00:00,23457.71,23462.8,23435.15,23437.47,158.90171,23462.12,23464.72,23440.24,23441.68,5.43233552
2023-03-01 03:29:00+00:00,23437.47,23437.99,23414.72,23421.87,147.80636,23441.67,23441.67,23419.01,23427.99,4.50769855
2023-03-01 03:30:00+00:00,23423.14,23449.7,23420.86,23448.3,177.73488,23427.99,23453.86,23425.0,23452.87,11.34199131
2023-03-01 03:31:00+00:00,23449.45,23461.99,23447.51,23457.67,181.39916,23452.88,23464.99,23451.07,23462.33,5.20541016
2023-03-01 03:32:00+00:00,23458.99,23477.93,23457.68,23464.36,171.76137,23463.76,23479.6,23463.67,23466.72,4.15655958
2023-03-01 03:33:00+00:00,23465.04,23479.3,23452.21,23456.06,179.19656,23468.52,23481.3,23455.44,23458.33,5.46204472
2023-03-01 03:34:00+00:00,23456.8,23470.0,23455.02,23467.12,102.66125,23458.32,23471.12,23458.11,23469.96,8.73909491
2023-03-01 03:35:00+00:00,23466.16,23486.35,23464.57,23485.94,206.8371,23468.63,23487.84,23468.62,23487.83,4.9157277
2023-03-01 03:36:00+00:00,23485.94,23489.0,23478.28,23482.9,160.07659,23486.74,23492.16,23482.5,23485.01,2.56025512
2023-03-01 03:37:00+00:00,23482.3,23485.73,23479.36,23483.52,81.31056,23485.12,23485.12,23482.73,23484.54,1.51949834
2023-03-01 03:38:00+00:00,23484.14,23485.0,23457.31,23459.02,171.24569,23485.12,23485.12,23460.63,23460.63,3.15449713
2023-03-01 03:39:00+00:00,23459.71,23470.0,23451.2,23453.11,187.14705,23461.01,23473.27,23455.95,23457.99,3.04489426
2023-03-01 03:40:00+00:00,23453.83,23455.05,23443.0,23451.1,153.45035,23457.0,23457.0,23446.67,23453.84,2.34837132
2023-03-01 03:41:00+00:00,23451.1,23467.55,23449.13,23463.97,131.84526,23453.85,23469.41,23453.85,23466.56,1.24883857
2023-03-01 03:42:00+00:00,23463.1,23472.22,23456.51,23470.15,142.27901,23466.68,23473.03,23460.99,23472.98,1.49199898
2023-03-01 03:43:00+00:00,23469.19,23485.58,23462.98,23480.52,178.47318,23472.98,23487.23,23467.28,23484.83,10.38502322
2023-03-01 03:44:00+00:00,23481.11,23487.1,23471.49,23472.27,152.48079,23484.31,23487.24,23475.94,23477.75,2.08578704
2023-03-01 03:45:00+00:00,23473.64,23488.0,23455.6,23457.67,233.27751,23477.74,23487.76,23459.77,23462.55,4.09203491
2023-03-01 03:46:00+00:00,23458.5,23463.46,23450.11,23452.23,110.78526,23461.82,23465.74,23453.28,23456.31,0.97963751
2023-03-01 03:47:00+00:00,23451.52,23464.42,23450.01,23455.0,137.72734,23456.24,23466.17,23454.6,23460.0,3.81459323
2023-03-01 03:48:00+00:00,23455.84,23465.02,23452.04,23459.24,99.0179,23459.4,23464.64,23456.76,23461.06,3.39540045
2023-03-01 03:49:00+00:00,23459.24,23460.16,23418.09,23431.42,362.35282,23461.0,23461.0,23422.0,23431.97,9.07405354
2023-03-01 03:50:00+00:00,23431.42,23444.48,23420.15,23428.45,166.52652,23435.2,23446.08,23424.48,23430.18,3.25099406
2023-03-01 03:51:00+00:00,23428.45,23434.52,23421.47,23424.08,109.74996,23430.58,23434.02,23423.82,23426.82,4.22648911
2023-03-01 03:52:00+00:00,23425.01,23430.63,23424.08,23427.07,105.96465,23427.41,23431.21,23427.4,23429.19,0.9355452
2023-03-01 03:53:00+00:00,23426.37,23428.98,23403.67,23410.06,206.89702,23429.21,23429.22,23407.24,23411.96,8.65358966
2023-03-01 03:54:00+00:00,23410.66,23429.8,23410.06,23417.48,147.50692,23412.72,23428.34,23412.72,23416.67,10.51839667
2023-03-01 03:55:00+00:00,23417.48,23432.8,23417.48,23428.3,112.9698,23419.84,23431.63,23419.31,23428.59,5.84842222
2023-03-01 03:56:00+00:00,23428.94,23435.9,23426.88,23427.94,63.07403,23428.58,23435.3,23427.92,23430.03,3.54141666
2023-03-01 03:57:00+00:00,23428.5,23438.41,23426.21,23431.08,91.82279,23430.03,23437.55,23428.0,23430.98,2.81414536
2023-03-01 03:58:00+00:00,23431.08,23440.54,23423.79,23438.43,166.64369,23431.44,23440.17,23426.01,23440.17,7.35343349
2023-03-01 03:59:00+00:00,23438.43,23448.28,23436.32,23441.14,125.32882,23440.17,23447.83,23437.98,23443.06,4.39437146
2023-03-01 04:00:00+00:00,23440.37,23451.66,23437.29,23451.1,181.31375,23443.07,23451.79,23443.07,23451.43,3.97403709
2023-03-01 04:01:00+00:00,23451.1,23456.28,23447.53,23452.32,105.125,23451.44,23455.62,23451.01,23454.01,1.08426937
2023-03-01 04:02:00+00:00,23452.32,23456.5,23438.0,23438.51,142.24927,23453.44,23456.06,23439.56,23440.33,10.35936738
2023-03-01 04:03:00+00:00,23438.02,23440.2,23433.07,23433.48,92.79155,23440.33,23440.33,23434.73,23435.74,1.4604213
2023-03-01 04:04:00+00:00,23434.15,23440.43,23432.28,23434.76,83.77633,23436.16,23439.98,23435.0,23436.02,5.15703259
2023-03-01 04:05:00+00:00,23433.87,23442.4,23430.63,23442.19,159.43872,23436.01,23444.14,23434.48,23443.48,5.91972655
2023-03-01 04:06:00+00:00,23441.35,23442.33,23432.97,23433.97,76.26051,23443.87,23443.88,23435.77,23437.61,1.00052668
2023-03-01 04:07:00+00:00,23433.35,23444.71,23432.97,23440.79,76.11278,23437.0,23446.07,23437.0,23444.37,1.34772277
2023-03-01 04:08:00+00:00,23441.41,23443.81,23432.97,23434.16,125.83574,23444.38,23444.86,23433.95,23435.29,1.76625764
2023-03-01 04:09:00+00:00,23434.16,23437.59,23432.01,23433.24,118.01847,23437.66,23438.35,23434.02,23434.94,1.13589696
2023-03-01 04:10:00+00:00,23434.11,23445.05,23433.25,23436.8,79.55096,23435.97,23443.09,23435.12,23438.9,3.42119889
2023-03-01 04:11:00+00:00,23436.8,23440.72,23430.01,23430.9,96.14388,23439.67,23439.67,23435.03,23435.13,1.10433926
2023-03-01 04:12:00+00:00,23431.72,23439.03,23430.9,23432.83,70.06875,23435.13,23439.02,23435.13,23436.39,1.20930138
2023-03-01 04:13:00+00:00,23431.8,23438.39,23430.02,23431.99,73.11156,23436.08,23438.56,23436.07,23436.82,1.24445671
2023-03-01 04:14:00+00:00,23431.32,23432.48,23425.44,23431.39,120.77071,23436.81,23436.81,23433.95,23434.19,49.02556281
2023-03-01 04:15:00+00:00,23430.69,23445.43,23428.88,23444.37,134.72559,23434.18,23446.88,23434.18,23446.84,11.02910596
2023-03-01 04:16:00+00:00,23443.56,23462.4,23443.27,23462.19,184.90194,23446.76,23464.47,23446.75,23464.47,7.96513973
2023-03-01 04:17:00+00:00,23462.18,23474.41,23454.8,23457.27,171.9638,23464.15,23475.64,23460.59,23460.61,6.73227322
2023-03-01 04:18:00+00:00,23456.77,23465.7,23440.81,23441.4,88.131,23460.61,23468.29,23444.01,23444.6,4.29155953
2023-03-01 04:19:00+00:00,23441.39,23447.78,23438.69,23443.39,66.68476,23444.64,23448.92,23439.74,23444.91,4.53243302
2023-03-01 04:20:00+00:00,23443.39,23456.57,23442.56,23455.11,87.57943,23444.91,23457.65,23444.9,23455.74,2.31217828
2023-03-01 04:21:00+00:00,23455.11,23471.7,23454.28,23465.36,167.69761,23456.25,23474.25,23456.25,23468.52,2.70975978
2023-03-01 04:22:00+00:00,23465.99,23478.75,23464.45,23471.0,138.48417,23468.52,23479.76,23468.52,23475.01,3.09375967
2023-03-01 04:23:00+00:00,23472.16,23481.52,23450.16,23451.7,135.49873,23475.01,23482.47,23453.55,23454.47,5.31578472
2023-03-01 04:24:00+00:00,23451.54,23471.16,23449.38,23469.87,127.73686,23452.77,23473.57,23452.28,23472.49,3.77620979
2023-03-01 04:25:00+00:00,23469.87,23472.71,23457.74,23459.48,75.24685,23472.0,23472.36,23461.11,23463.67,3.54400888
2023-03-01 04:26:00+00:00,23459.48,23471.83,23458.54,23466.5,106.59623,23464.1,23474.43,23461.56,23468.46,3.31602436
2023-03-01 04:27:00+00:00,23466.5,23473.34,23465.93,23469.38,70.4673,23468.46,23476.23,23468.45,23472.67,0.80058122
2023-03-01 04:28:00+00:00,23469.38,23485.43,23469.22,23480.99,121.36959,23473.38,23484.99,23473.38,23483.56,3.17718736
2023-03-01 04:29:00+00:00,23480.43,23482.79,23464.0,23468.05,161.66182,23483.56,23483.94,23468.32,23470.86,7.38804525
2023-03-01 04:30:00+00:00,23468.05,23486.16,23466.57,23480.76,159.93073,23470.9,23487.13,23470.17,23484.61,7.1660337
2023-03-01 04:31:00+00:00,23480.76,23500.0,23479.93,23483.5,255.618,23483.55,23499.11,23483.45,23486.65,9.27116377
2023-03-01 04:32:00+00:00,23484.44,23487.67,23472.73,23480.45,131.0746,23486.64,23489.81,23475.71,23485.69,18.83818083
2023-03-01 04:33:00+00:00,23481.47,23486.97,23470.09,23471.11,89.28933,23485.69,23488.2,23475.18,23475.6,34.34723021
2023-03-01 04:34:00+00:00,23471.11,23479.86,23470.09,23478.97,71.2893,23475.67,23483.3,23475.67,23482.63,2.93676853
2023-03-01 04:35:00+00:00,23478.97,23487.93,23476.77,23483.98,110.93888,23483.17,23491.4,23483.17,23489.19,6.65677794
2023-03-01 04:36:00+00:00,23483.23,23489.96,23480.27,23487.08,86.237,23489.1,23493.23,23486.32,23492.69,2.47830109
2023-03-01 04:37:00+00:00,23487.08,23519.0,23487.0,23508.68,504.48716,23492.7,23522.0,23492.69,23514.85,15.20065581
2023-03-01 04:38:00+00:00,23509.5,23529.97,23497.09,23511.24,381.18297,23514.06,23529.74,23500.65,23513.57,10.64193575
2023-03-01 04:39:00+00:00,23511.24,23526.39,23493.66,23502.0,184.47494,23514.27,23524.48,23497.97,23505.62,5.85784574
2023-03-01 04:40:00+00:00,23502.0,23528.39,23500.6,23515.38,175.32285,23504.21,23528.62,23503.93,23516.87,7.71573276
2023-03-01 04:41:00+00:00,23514.73,23517.6,23509.27,23512.09,65.6523,23516.88,23516.88,23513.99,23515.53,0.69923792
2023-03-01 04:42:00+00:00,23512.09,23527.79,23506.26,23513.02,138.84015,23514.6,23528.48,23511.61,23514.47,3.07617475
2023-03-01 04:43:00+00:00,23513.02,23520.98,23494.03,23497.05,170.8205,23513.68,23523.46,23499.59,23500.55,3.98680968
2023-03-01 04:44:00+00:00,23497.05,23513.91,23486.04,23491.64,195.36809,23500.54,23511.25,23488.38,23492.15,4.86649423
2023-03-01 04:45:00+00:00,23492.12,23522.37,23490.56,23520.55,205.06867,23494.88,23525.68,23494.02,23523.66,6.27984766
2023-03-01 04:46:00+00:00,23520.55,23575.27,23519.31,23558.3,795.22722,23525.23,23575.17,23523.69,23560.98,18.74421769
2023-03-01 04:47:00+00:00,23559.42,23578.0,23547.21,23570.86,374.56399,23559.33,23576.26,23550.66,23569.92,9.61041976
2023-03-01 04:48:00+00:00,23571.84,23598.98,23561.81,23595.0,495.96723,23572.7,23597.83,23563.45,23597.69,21.86300073
2023-03-01 04:49:00+00:00,23594.64,23748.94,23586.87,23721.21,1988.21923,23597.42,23747.07,23591.19,23723.11,109.61029735
2023-03-01 04:50:00+00:00,23721.21,23764.57,23718.08,23735.99,1190.32654,23721.9,23762.27,23720.08,23738.88,26.63156061
2023-03-01 04:51:00+00:00,23735.0,23800.0,23717.08,23792.63,1208.18629,23735.65,23809.73,23719.38,23795.91,71.80417752
2023-03-01 04:52:00+00:00,23794.6,23819.27,23750.28,23779.77,886.86257,23796.87,23825.35,23758.36,23780.21,25.99728133
2023-03-01 04:53:00+00:00,23781.11,23786.86,23765.71,23773.87,189.4634,23779.64,23786.72,23768.45,23775.73,9.41976787
2023-03-01 04:54:00+00:00,23773.87,23820.0,23772.6,23810.53,263.41007,23775.73,23823.34,23775.67,23813.34,5.88799454
2023-03-01 04:55:00+00:00,23812.31,23847.0,23797.24,23797.24,543.65198,23811.93,23850.0,23797.4,23799.77,23.98687334
2023-03-01 04:56:00+00:00,23797.25,23813.78,23766.49,23766.6,325.87993,23797.88,23811.57,23769.56,23769.56,15.16452693
2023-03-01 04:57:00+00:00,23766.6,23785.0,23764.59,23775.76,173.21522,23769.56,23783.95,23766.47,23776.48,4.51058851
2023-03-01 04:58:00+00:00,23777.02,23814.75,23773.27,23800.56,288.3278,23777.28,23816.75,23775.71,23799.98,12.8468731
2023-03-01 04:59:00+00:00,23799.83,23808.39,23782.56,23794.48,357.05341,23803.42,23810.22,23783.67,23788.52,13.91232609
2023-03-01 05:00:00+00:00,23794.48,23821.56,23788.37,23795.27,421.02416,23794.32,23825.0,23791.73,23796.18,15.45843016
2023-03-01 05:01:00+00:00,23795.16,23798.08,23770.65,23791.35,284.163,23794.59,23796.71,23774.11,23793.42,17.33749321
2023-03-01 05:02:00+00:00,23791.35,23807.49,23780.0,23783.91,259.08728,23795.42,23806.28,23778.98,23785.31,9.52675215
2023-03-01 05:03:00+00:00,23783.91,23796.1,23764.25,23764.95,223.03472,23785.48,23797.27,23763.96,23766.28,8.6746013
2023-03-01 05:04:00+00:00,23764.25,23777.11,23749.17,23776.77,286.6989,23766.37,23776.0,23754.01,23776.0,24.19874256
2023-03-01 05:05:00+00:00,23776.89,23798.68,23773.6,23787.1,251.63148,23779.88,23797.48,23777.13,23786.95,5.76357843
2023-03-01 05:06:00+00:00,23785.4,23798.77,23783.0,23790.42,151.01553,23787.58,23798.89,23786.13,23791.65,4.84944754
2023-03-01 05:07:00+00:00,23790.42,23793.64,23773.47,23781.69,123.80005,23792.5,23794.42,23779.07,23781.47,5.15528842
2023-03-01 05:08:00+00:00,23781.69,23790.0,23771.96,23783.11,206.35133,23781.47,23790.65,23773.66,23786.55,8.47724717
2023-03-01 05:09:00+00:00,23783.11,23784.95,23761.61,23762.82,157.62806,23787.06,23787.06,23765.01,23765.46,5.21073803
2023-03-01 05:10:00+00:00,23761.9,23784.41,23759.97,23782.89,204.63863,23763.94,23785.49,23763.51,23784.84,3.68127797
2023-03-01 05:11:00+00:00,23782.16,23786.72,23774.05,23776.92,83.29633,23784.42,23785.42,23777.82,23777.82,2.0532404
2023-03-01 05:12:00+00:00,23776.92,23779.0,23761.2,23764.34,153.62044,23778.2,23778.31,23762.82,23766.01,3.13177849
2023-03-01 05:13:00+00:00,23763.78,23766.42,23748.21,23749.43,163.53102,23765.47,23766.49,23751.31,23751.33,5.31071099
2023-03-01 05:14:00+00:00,23750.18,23753.24,23727.79,23733.55,275.24447,23749.13,23754.45,23732.68,23736.16,11.49836396
2023-03-01 05:15:00+00:00,23734.91,23759.78,23729.64,23752.98,260.4216,23736.1,23758.88,23733.2,23752.99,5.72893892
2023-03-01 05:16:00+00:00,23753.04,23762.5,23746.93,23751.1,134.92019,23753.21,23762.8,23753.2,23754.03,3.13314437
2023-03-01 05:17:00+00:00,23752.02,23755.08,23724.32,23726.12,149.60525,23753.93,23756.25,23728.62,23728.96,3.67066935
2023-03-01 05:18:00+00:00,23726.12,23731.49,23710.08,23713.64,336.89738,23729.39,23734.99,23715.18,23720.41,8.3051511
2023-03-01 05:19:00+00:00,23715.0,23716.27,23676.24,23683.72,358.59383,23720.26,23720.26,23685.41,23686.38,12.07203421
2023-03-01 05:20:00+00:00,23683.72,23707.83,23680.72,23698.29,310.98055,23687.43,23709.81,23684.62,23700.2,9.56707055
2023-03-01 05:21:00+00:00,23699.52,23701.85,23649.35,23655.68,481.24901,23700.27,23701.06,23662.0,23662.0,10.5304384
2023-03-01 05:22:00+00:00,23656.8,23682.89,23652.01,23662.37,267.80313,23660.16,23683.66,23659.9,23666.27,15.03938002
2023-03-01 05:23:00+00:00,23662.67,23676.5,23646.16,23670.79,286.33104,23664.24,23679.17,23649.83,23675.77,13.55127034
2023-03-01 05:24:00+00:00,23669.94,23680.29,23651.92,23674.78,278.37775,23673.38,23679.74,23654.15,23675.16,15.37526155
2023-03-01 05:25:00+00:00,23674.78,23689.6,23672.51,23685.06,212.84038,23675.95,23689.93,23675.95,23688.67,4.39794492
2023-03-01 05:26:00+00:00,23686.15,23699.76,23652.03,23653.49,232.13761,23687.17,23700.0,23658.7,23658.7,4.81277884
2023-03-01 05:27:00+00:00,23652.29,23678.12,23651.87,23653.83,174.41284,23655.73,23677.55,23654.36,23654.52,2.67105539
2023-03-01 05:28:00+00:00,23653.08,23686.49,23649.96,23669.96,441.13563,23655.57,23685.4,23652.8,23673.09,16.83460109
2023-03-01 05:29:00+00:00,23669.28,23688.63,23668.4,23682.34,115.46546,23671.37,23689.33,23671.37,23685.13,1.45683628
2023-03-01 05:30:00+00:00,23682.34,23704.97,23682.34,23696.99,200.8285,23685.41,23704.99,23685.41,23699.93,7.82321241
2023-03-01 05:31:00+00:00,23698.11,23701.04,23670.84,23671.19,140.82682,23699.92,23700.91,23672.62,23672.62,5.93697147
2023-03-01 05:32:00+00:00,23671.19,23692.98,23668.0,23688.16,160.58692,23673.78,23693.52,23669.53,23690.47,1.99933575
2023-03-01 05:33:00+00:00,23688.91,23694.52,23664.1,23667.78,198.02099,23690.47,23696.3,23671.05,23671.05,4.88697368
2023-03-01 05:34:00+00:00,23667.78,23681.51,23666.15,23675.68,142.3679,23670.95,23682.29,23669.57,23676.59,3.05732177
2023-03-01 05:35:00+00:00,23675.68,23675.98,23633.51,23638.27,260.94211,23677.19,23677.19,23639.89,23642.44,6.18439815
2023-03-01 05:36:00+00:00,23638.27,23698.75,23631.97,23687.57,539.34465,23641.8,23701.82,23639.34,23688.62,31.07461153
2023-03-01 05:37:00+00:00,23685.82,23689.69,23667.8,23681.0,226.72672,23688.87,23690.65,23670.62,23684.66,8.56894281
2023-03-01 05:38:00+00:00,23681.68,23699.0,23677.43,23695.14,163.85136,23684.54,23699.86,23682.01,23698.6,3.49067621
2023-03-01 05:39:00+00:00,23695.05,23705.59,23694.0,23697.74,162.88435,23699.71,23707.09,23696.61,23701.68,5.23212592
2023-03-01 05:40:00+00:00,23697.74,23725.72,23694.13,23712.92,372.26786,23700.15,23721.66,23697.81,23716.54,6.07216402
2023-03-01 05:41:00+00:00,23712.92,23717.5,23703.59,23706.89,100.24158,23716.53,23716.54,23705.85,23708.13,1.57519966
2023-03-01 05:42:00+00:00,23707.9,23717.28,23700.01,23702.78,159.9666,23708.06,23716.5,23701.98,23704.6,12.04000515
2023-03-01 05:43:00+00:00,23702.78,23704.39,23660.52,23665.1,366.63759,23704.59,23705.65,23663.78,23666.89,19.82956901
2023-03-01 05:44:00+00:00,23665.9,23685.39,23661.83,23682.98,182.33729,23666.97,23684.52,23663.98,23684.42,5.8009832
2023-03-01 05:45:00+00:00,23682.99,23691.37,23674.0,23687.09,99.6109,23683.86,23690.47,23676.81,23688.18,2.07980177
2023-03-01 05:46:00+00:00,23687.98,23687.98,23652.42,23671.64,251.84337,23688.18,23688.18,23658.39,23670.24,11.11075032
2023-03-01 05:47:00+00:00,23671.64,23675.72,23663.6,23668.57,97.19764,23670.24,23676.35,23666.13,23670.24,1.50866294
2023-03-01 05:48:00+00:00,23668.57,23671.0,23659.38,23670.0,88.0648,23672.73,23672.73,23663.45,23669.73,1.03410524
2023-03-01 05:49:00+00:00,23670.0,23685.0,23665.26,23671.76,119.78551,23669.73,23685.9,23667.59,23670.39,6.51133789
2023-03-01 05:50:00+00:00,23671.58,23688.47,23666.99,23684.82,129.19768,23671.54,23689.71,23669.13,23687.84,3.74177069
2023-03-01 05:51:00+00:00,23684.82,23695.37,23681.93,23686.28,140.98247,23687.54,23697.36,23684.46,23684.7,6.39483778
2023-03-01 05:52:00+00:00,23685.66,23700.0,23681.14,23698.5,121.7426,23688.36,23700.59,23683.58,23700.59,3.54763876
2023-03-01 05:53:00+00:00,23699.07,23700.0,23684.62,23696.28,93.24243,23701.37,23702.35,23688.03,23697.26,2.66675794
2023-03-01 05:54:00+00:00,23696.27,23699.23,23685.27,23685.81,90.86754,23698.08,23699.65,23687.87,23687.88,1.39626258
2023-03-01 05:55:00+00:00,23686.47,23688.2,23673.64,23677.06,91.59386,23687.88,23688.47,23677.22,23679.15,1.82651334
2023-03-01 05:56:00+00:00,23677.06,23695.03,23673.34,23691.9,127.28177,23679.48,23696.79,23675.12,23693.7,4.88948059
2023-03-01 05:57:00+00:00,23691.9,23702.56,23691.27,23698.89,123.07284,23693.13,23703.35,23693.13,23701.14,3.7609174
2023-03-01 05:58:00+00:00,23698.89,23705.6,23686.0,23695.12,159.74751,23701.14,23706.59,23687.86,23697.33,2.82947799
2023-03-01 05:59:00+00:00,23696.16,23697.39,23688.85,23694.17,75.01025,23697.51,23697.9,23691.65,23692.86,1.58565257
2023-03-01 06:00:00+00:00,23695.14,23708.44,23693.78,23700.34,164.32897,23692.86,23709.83,23692.86,23703.15,6.49710405
2023-03-01 06:01:00+00:00,23700.34,23709.46,23689.18,23691.56,124.78574,23704.93,23711.74,23691.0,23692.93,1.34102272
2023-03-01 06:02:00+00:00,23690.87,23700.0,23681.17,23683.76,157.29398,23692.78,23701.78,23683.55,23685.01,3.6058511
2023-03-01 06:03:00+00:00,23683.76,23689.5,23676.96,23687.68,141.61386,23687.92,23688.78,23678.58,23688.78,2.31208486
2023-03-01 06:04:00+00:00,23688.21,23692.87,23672.0,23674.8,90.17517,23688.77,23694.4,23676.04,23676.84,4.05960213
2023-03-01 06:05:00+00:00,23674.8,23688.28,23671.3,23671.31,135.5285,23675.77,23689.36,23674.24,23675.04,3.8702193
2023-03-01 06:06:00+00:00,23671.31,23684.12,23666.0,23683.49,137.48573,23674.88,23686.08,23669.71,23685.35,3.48319641
2023-03-01 06:07:00+00:00,23683.49,23687.77,23679.26,23681.61,108.55141,23685.79,23690.46,23683.49,23683.49,2.89102383
2023-03-01 06:08:00+00:00,23681.61,23686.63,23675.92,23677.26,97.57363,23683.5,23688.38,23678.51,23680.46,1.90662475
2023-03-01 06:09:00+00:00,23677.87,23682.93,23668.0,23682.07,119.75039,23681.09,23681.16,23670.14,23680.69,4.75577459
2023-03-01 06:10:00+00:00,23682.87,23703.07,23676.54,23702.37,198.59392,23682.81,23701.17,23678.91,23701.17,4.47536447
2023-03-01 06:11:00+00:00,23703.07,23712.99,23700.6,23704.24,193.09858,23704.93,23712.84,23703.65,23706.33,5.39837709
2023-03-01 06:12:00+00:00,23704.24,23725.66,23701.61,23723.73,186.35162,23706.77,23725.74,23704.22,23725.01,3.21250451
2023-03-01 06:13:00+00:00,23724.25,23746.55,23719.9,23722.0,281.83944,23725.57,23745.3,23721.36,23723.95,10.47231175
2023-03-01 06:14:00+00:00,23722.0,23737.1,23704.04,23706.07,235.38976,23724.9,23738.05,23704.83,23704.83,4.45456182
2023-03-01 06:15:00+00:00,23706.06,23709.43,23695.52,23703.81,133.57084,23707.66,23710.1,23696.37,23704.97,1.53737198
2023-03-01 06:16:00+00:00,23702.93,23712.02,23692.62,23707.43,184.71988,23704.96,23711.87,23695.72,23709.12,6.94306783
2023-03-01 06:17:00+00:00,23707.43,23719.21,23704.64,23718.45,223.72417,23709.11,23719.32,23706.75,23718.08,6.58177009
2023-03-01 06:18:00+00:00,23717.49,23723.62,23713.4,23714.97,151.08703,23718.08,23725.33,23715.03,23716.63,4.02066169
2023-03-01 06:19:00+00:00,23714.97,23716.29,23694.49,23700.33,177.16588,23715.99,23716.62,23696.65,23698.68,2.34440368
2023-03-01 06:20:00+00:00,23700.33,23706.76,23692.65,23703.49,129.89659,23701.77,23707.32,23695.51,23705.71,3.21364496
2023-03-01 06:21:00+00:00,23702.75,23703.99,23696.46,23700.29,65.57769,23705.99,23706.03,23700.99,23703.47,1.91106284
